policy_id,state,county,latitude,longitude,property_value,property_age,building_type,RISK_SCORE,current_annual_premium,coverage_amount,deductible,policy_start_year,num_claims_5yr,total_claim_amount_5yr,Year,policy_age,Risk_Category,Premium_Category,has_claim,Claim_Status,coverage_ratio,Loss_Ratio
POL-0000124,South Carolina,Chester,4122127.354092944,-9034640.243394502,287560.0,65,Single_Family,43.1615776081,943,245383214,2500,2022,0,0,2024,2,Moderate,< $1.5K,0,No Claim,853.3287453053276,0.0
POL-0000125,Missouri,Christian,4434886.606809326,-10373744.868876962,310931.0,55,Multi_Family,66.475826972,3198,299946814,2500,2015,0,0,2024,9,High,$2.5K-$3.5K,0,No Claim,964.6732361842338,0.0
POL-0000126,Oklahoma,Cleveland,4191548.5332089113,-10834342.564176178,491921.0,40,Single_Family,91.2849872774,3934,447890579,500,2023,0,0,2024,1,Very High,$3.5K-$5K,0,No Claim,910.4929023156158,0.0
POL-0000127,Louisiana,De Soto,3770625.9673060095,-10434793.082785016,78084.0,59,Single_Family,42.0165394402,962,74942376,500,2023,1,67024,2024,1,Moderate,< $1.5K,1,Has Claim,959.7660980482557,5.0
POL-0000128,Idaho,Lincoln,5312388.68758993,-12705814.784998968,467704.0,9,Single_Family,9.06488549618,876,420965987,1000,2018,2,16851,2024,6,Very Low,< $1.5K,1,Has Claim,900.0692467885672,3.8472602739726027
POL-0000129,California,Mendocino,4785314.63353907,-13735857.793041602,372178.0,36,Multi_Family,94.3384223919,2456,298304467,5000,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,801.5102101682528,0.0
POL-0000130,Texas,Andrews,3803454.197905661,-11425591.31473327,296324.0,69,Single_Family,8.96946564885,1328,263907055,10000,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,890.603039240831,0.0
POL-0000131,Ohio,Hardin,4962574.082107247,-9312934.293348838,169572.0,54,Single_Family,24.427480916,500,164904194,2500,2020,1,37086,2024,4,Low,< $1.5K,1,Has Claim,972.4730144127568,5.0
POL-0000132,Florida,Walton,3588630.1404004632,-9591600.845593764,1182968.0,67,Commercial,88.5814249364,3719,1036813673,2500,2022,0,0,2024,2,Very High,$3.5K-$5K,0,No Claim,876.4511575968243,0.0
POL-0000133,South Dakota,Clay,5299015.971248097,-10795282.84499133,109824.0,33,Commercial,20.451653944,525,92788342,5000,2023,0,0,2024,1,Low,< $1.5K,0,No Claim,844.8821933275058,0.0
POL-0000134,Ohio,Warren,4783150.586697492,-9369401.971204083,413915.0,40,Single_Family,77.7989821883,2374,393048506,500,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,949.5874901851829,0.0
POL-0000135,Florida,Bradford,3497135.0719534555,-9146986.297344398,168950.0,58,Multi_Family,36.8638676845,1753,153338189,10000,2019,0,0,2024,5,Low,$1.5K-$2.5K,0,No Claim,907.5950813850252,0.0
POL-0000136,Oklahoma,Logan,4289569.047344815,-10847349.618319469,261492.0,53,Single_Family,74.6819338422,4125,212009612,500,2024,0,0,2024,0,High,$3.5K-$5K,0,No Claim,810.7690177902192,0.0
POL-0000137,Missouri,Webster,4478374.805035387,-10338898.14081697,392821.0,7,Single_Family,44.5928753181,1324,334692353,5000,2019,1,153049,2024,5,Moderate,< $1.5K,1,Has Claim,852.0225573480033,5.0
POL-0000138,Utah,Grand,4719313.323661668,-12197258.439342896,288515.0,52,Commercial,10.2735368957,594,259949291,500,2022,4,138340,2024,2,Very Low,< $1.5K,1,Has Claim,900.9905585498154,5.0
POL-0000139,California,Kings,4311068.643457897,-13337779.933185557,123936.0,6,Single_Family,92.4300254453,3471,117567654,1000,2018,1,13929,2024,6,Very High,$2.5K-$3.5K,1,Has Claim,948.615850116189,0.8025929127052722
POL-0000140,Georgia,Cook,3652778.078806846,-9287438.715791764,202038.0,8,Single_Family,34.8282442748,1447,196338388,500,2020,1,40216,2024,4,Low,< $1.5K,1,Has Claim,971.7894059533355,5.0
POL-0000141,Indiana,Montgomery,4871846.411702138,-9672919.115127016,381816.0,28,Single_Family,40.9987277354,1507,352287743,2500,2021,1,1781,2024,3,Moderate,$1.5K-$2.5K,1,Has Claim,922.663646887506,0.23636363636363636
POL-0000142,North Carolina,Hertford,4350188.210141126,-8569787.967276495,477534.0,63,Multi_Family,68.1615776081,3482,430649782,10000,2023,0,0,2024,1,High,$2.5K-$3.5K,0,No Claim,901.8201468377121,0.0
POL-0000143,Wyoming,Hot Springs,5422131.437588696,-12071773.252133666,127084.0,67,Single_Family,16.0941475827,572,107842386,2500,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,848.5913726354222,0.0
POL-0000144,Texas,Smith,3812682.4901917926,-10605327.378824497,297288.0,2,Single_Family,84.1603053435,1659,276615698,5000,2017,1,7930,2024,7,Very High,$1.5K-$2.5K,1,Has Claim,930.4637186835661,0.9559975889089813
POL-0000145,New York,Queens,4969372.246507309,-8217441.565798302,224515.0,35,Single_Family,99.1730279898,2490,182227289,2500,2023,2,103947,2024,1,Very High,$1.5K-$2.5K,1,Has Claim,811.6486159053961,5.0
POL-0000146,Texas,Mitchell,3803609.766552424,-11234501.474410605,727692.0,66,Multi_Family,19.7519083969,3179,711558089,1000,2021,0,0,2024,3,Very Low,$2.5K-$3.5K,0,No Claim,977.8286541558791,0.0
POL-0000147,Illinois,Cumberland,4760914.837324553,-9822855.014965205,240911.0,58,Single_Family,25.858778626,797,205899439,2500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,854.6701437460307,0.0
POL-0000148,Georgia,Fannin,4145451.392347678,-9386453.178287968,178477.0,33,Commercial,56.4885496183,547,162031198,10000,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,907.8547824089378,0.0
POL-0000149,Georgia,Henry,3955602.564368822,-9368004.476583635,262989.0,22,Multi_Family,79.3575063613,2939,246626988,10000,2018,0,0,2024,6,High,$2.5K-$3.5K,0,No Claim,937.7844244436079,0.0
POL-0000150,Iowa,Wayne,4974018.155236133,-10389156.612011686,410649.0,26,Single_Family,22.010178117,1247,394707336,500,2020,2,8073,2024,4,Low,< $1.5K,1,Has Claim,961.1793429425129,1.2947874899759422
POL-0000151,Colorado,Eagle,4812084.703499844,-11877277.307265846,182579.0,28,Single_Family,76.2404580153,2426,154475476,5000,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,846.0747183411016,0.0
POL-0000152,Nebraska,Hayes,4942533.06885195,-11250155.062744236,184357.0,49,Single_Family,1.24045801527,500,154959899,2500,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,840.5425288977365,0.0
POL-0000153,New Hampshire,Coos,5573110.046194202,-7937680.700196938,279858.0,56,Single_Family,72.7735368957,1619,224799446,5000,2020,1,90545,2024,4,High,$1.5K-$2.5K,1,Has Claim,803.2625331418076,5.0
POL-0000154,Texas,Waller,3504979.226264461,-10685297.491295189,239917.0,23,Commercial,70.2608142494,2393,219520794,2500,2018,1,13824,2024,6,High,$1.5K-$2.5K,1,Has Claim,914.986407799364,1.1553698286669452
POL-0000155,Alabama,Marshall,4078215.634177965,-9607611.977396326,254327.0,6,Multi_Family,87.3091603053,2119,224582802,1000,2023,0,0,2024,1,Very High,$1.5K-$2.5K,0,No Claim,883.0474231992671,0.0
POL-0000156,Colorado,Rio Blanco,4863089.025200037,-12046649.291357655,281862.0,57,Commercial,37.5954198473,904,233709611,2500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,829.1632465532779,0.0
POL-0000157,Texas,Gray,4218574.296768249,-11222404.633949395,338401.0,12,Commercial,59.8918575064,2522,292262407,2500,2017,0,0,2024,7,Moderate,$2.5K-$3.5K,0,No Claim,863.6570429756413,0.0
POL-0000158,Missouri,Buchanan,4816642.308328115,-10553745.437119644,327547.0,55,Multi_Family,74.3638676845,2778,284367668,1000,2022,0,0,2024,2,High,$2.5K-$3.5K,0,No Claim,868.1736300439326,0.0
POL-0000159,Arkansas,Boone,4343207.144332326,-10362903.306572488,115508.0,68,Multi_Family,62.3409669211,930,106568764,5000,2016,0,0,2024,8,High,< $1.5K,0,No Claim,922.6093777054404,0.0
POL-0000160,North Dakota,Adams,5795916.457692168,-11413431.950074395,449977.0,3,Multi_Family,4.5165394402,1501,384653462,500,2023,1,22740,2024,1,Very Low,$1.5K-$2.5K,1,Has Claim,854.8291623794105,3.0299800133244505
POL-0000161,Kentucky,Anderson,4579990.120673558,-9461153.512597583,278825.0,15,Single_Family,26.3358778626,1124,276959592,1000,2022,2,3975,2024,2,Low,< $1.5K,1,Has Claim,993.3097534295705,0.7072953736654805
POL-0000162,Ohio,Union,4909590.772885129,-9280886.53471853,334758.0,43,Single_Family,32.7290076336,1903,300835132,10000,2023,0,0,2024,1,Low,$1.5K-$2.5K,0,No Claim,898.6645039102874,0.0
POL-0000163,Mississippi,Issaquena,3861083.280051116,-10128884.565032853,147260.0,25,Multi_Family,7.9834605598,718,126768006,2500,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,860.8448051066141,0.0
POL-0000164,Indiana,Allen,5025790.151358656,-9469566.2211306,471698.0,68,Single_Family,90.8396946565,2266,457329841,2500,2015,0,0,2024,9,Very High,$1.5K-$2.5K,0,No Claim,969.539495609479,0.0
POL-0000165,North Dakota,Renville,6227451.185206674,-11316533.387204863,460644.0,15,Multi_Family,1.52671755725,1382,402643801,500,2021,3,105892,2024,3,Very Low,< $1.5K,1,Has Claim,874.0888864285653,5.0
POL-0000166,Montana,McCone,6048354.684072997,-11777079.29773434,160346.0,65,Single_Family,5.24809160305,568,159004132,500,2024,0,0,2024,0,Very Low,< $1.5K,0,No Claim,991.6314220498173,0.0
POL-0000167,Louisiana,St. John the Baptist,3515955.549181222,-10078762.874492334,66327.0,25,Single_Family,81.5203562341,2529,57919065,10000,2023,1,22278,2024,1,Very High,$2.5K-$3.5K,1,Has Claim,873.2351078746212,1.761803084223013
POL-0000168,Virginia,Fairfax,4698621.386852055,-8602661.623092178,420518.0,36,Multi_Family,94.6564885496,3910,363580675,500,2020,1,7322,2024,4,Very High,$3.5K-$5K,1,Has Claim,864.60193142743,0.37452685421994886
POL-0000169,Virginia,Scott,4399374.682083697,-9195311.857430665,176485.0,35,Single_Family,41.9529262087,1049,144038740,500,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,816.1528741819418,0.0
POL-0000170,Colorado,Fremont,4646517.375533812,-11737481.21925302,179079.0,35,Multi_Family,68.5750636132,1238,143268265,5000,2016,0,0,2024,8,High,< $1.5K,0,No Claim,800.0282836066764,0.0
POL-0000171,Indiana,Morgan,4790907.888812656,-9623148.927463528,220617.0,30,Single_Family,63.4860050891,1828,213018969,5000,2015,0,0,2024,9,High,$1.5K-$2.5K,0,No Claim,965.560083765077,0.0
POL-0000172,California,Santa Barbara,4119732.068948907,-13360230.310287222,378678.0,54,Single_Family,98.9821882952,2279,315864611,2500,2022,1,34520,2024,2,Very High,$1.5K-$2.5K,1,Has Claim,834.1245358853696,3.0293988591487495
POL-0000173,Texas,Freestone,3724670.584347168,-10703271.746485429,126318.0,16,Commercial,56.5203562341,1163,104065424,10000,2023,0,0,2024,1,Moderate,< $1.5K,0,No Claim,823.83685618835,0.0
POL-0000174,Michigan,Kalamazoo,5197857.282368229,-9521289.225291902,481278.0,63,Single_Family,81.679389313,2597,454415278,500,2022,0,0,2024,2,Very High,$2.5K-$3.5K,0,No Claim,944.1846043243198,0.0
POL-0000175,New York,Allegany,5199692.43546501,-8685988.631409999,105940.0,28,Single_Family,69.7519083969,2380,102142102,2500,2015,1,7737,2024,9,High,$1.5K-$2.5K,1,Has Claim,964.1504814045686,0.6501680672268908
POL-0000176,Illinois,Kane,5151882.512104279,-9843831.05917827,291327.0,61,Single_Family,94.5928753181,3044,287631772,10000,2024,1,30017,2024,0,Very High,$2.5K-$3.5K,1,Has Claim,987.3158752879067,1.9722076215505913
POL-0000177,Pennsylvania,Lackawanna,5077018.460765274,-8416781.768067464,437683.0,45,Single_Family,89.917302799,2276,418421269,2500,2020,1,5634,2024,4,Very High,$1.5K-$2.5K,1,Has Claim,955.9915943730965,0.495079086115993
POL-0000178,North Dakota,Mercer,5990819.962710043,-11336267.140355606,89566.0,5,Commercial,13.8676844784,1022,72387269,1000,2016,1,25279,2024,8,Very Low,< $1.5K,1,Has Claim,808.2003103856374,4.946966731898239
POL-0000179,Alabama,Clay,3931103.485988448,-9557946.50692508,137441.0,19,Multi_Family,26.6857506361,657,119476467,2500,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,869.2927656230673,0.0
POL-0000180,Ohio,Warren,4783150.349054602,-9369401.84479825,312126.0,21,Single_Family,77.7989821883,4114,274681954,5000,2018,0,0,2024,6,High,$3.5K-$5K,0,No Claim,880.0354792615802,0.0
POL-0000181,Texas,Reagan,3680456.323647612,-11301491.48563077,144279.0,30,Commercial,5.88422391858,1145,134135169,2500,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,929.6929490778284,0.0
POL-0000182,Kentucky,Barren,4434342.810717572,-9566091.773214346,245998.0,9,Single_Family,67.9071246819,1941,241365256,1000,2015,0,0,2024,9,High,$1.5K-$2.5K,0,No Claim,981.1675542077578,0.0
POL-0000183,Oregon,Hood River,5703669.081016393,-13542146.754703231,439822.0,46,Multi_Family,32.0610687023,949,424163749,2500,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,964.3986635502545,0.0
POL-0000184,Montana,Wheatland,5855481.385868548,-12227841.41154514,406479.0,49,Multi_Family,3.49872773537,1133,398849932,10000,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,981.2313354441435,0.0
POL-0000185,Texas,Crosby,3977210.792662926,-11276662.004840983,369231.0,46,Multi_Family,23.727735369,1555,326847682,10000,2019,1,43432,2024,5,Low,$1.5K-$2.5K,1,Has Claim,885.211918825884,5.0
POL-0000186,North Carolina,Nash,4296150.53354826,-8681400.860111594,386199.0,35,Commercial,80.5979643766,3175,342876332,10000,2017,0,0,2024,7,Very High,$2.5K-$3.5K,0,No Claim,887.8229410226334,0.0
POL-0000187,Puerto Rico,Hormigueros,2053260.8828316687,-7471098.520025947,208674.0,50,Single_Family,0.0,767,198552248,500,2022,0,0,2024,2,,< $1.5K,0,No Claim,951.4949059298235,0.0
POL-0000188,Georgia,Butts,3933583.40363679,-9346069.648386965,300147.0,62,Single_Family,20.5152671756,1131,296676295,10000,2020,0,0,2024,4,Low,< $1.5K,0,No Claim,988.4366493751395,0.0
POL-0000189,Ohio,Van Wert,4991058.196049249,-9416083.565404238,229620.0,33,Multi_Family,20.1017811705,954,191395143,5000,2017,3,40856,2024,7,Low,< $1.5K,1,Has Claim,833.5299320616671,5.0
POL-0000190,Texas,Aransas,3265967.8577445257,-10797780.381370535,533287.0,41,Multi_Family,61.1959287532,2026,449725501,500,2023,0,0,2024,1,High,$1.5K-$2.5K,0,No Claim,843.3085768076102,0.0
POL-0000191,Washington,Kitsap,6042489.996943026,-13656285.627172742,138629.0,56,Single_Family,92.3027989822,2869,112923171,1000,2016,0,0,2024,8,Very High,$2.5K-$3.5K,0,No Claim,814.571056561037,0.0
POL-0000192,Tennessee,Union,4340319.10177076,-9332750.401852485,397750.0,51,Single_Family,12.8816793893,1704,358158601,1000,2023,0,0,2024,1,Very Low,$1.5K-$2.5K,0,No Claim,900.4615989943431,0.0
POL-0000193,Nebraska,Garfield,5148196.861606226,-11019672.54221988,357607.0,2,Multi_Family,1.27226463104,500,355424822,1000,2022,1,48463,2024,2,Very Low,< $1.5K,1,Has Claim,993.897831977562,5.0
POL-0000194,Indiana,Owen,4766603.914288205,-9666719.865627125,116869.0,26,Single_Family,35.1145038168,749,112214466,2500,2020,0,0,2024,4,Low,< $1.5K,0,No Claim,960.1730655691415,0.0
POL-0000195,Arkansas,Woodruff,4189270.5332295946,-10157136.442745589,225146.0,62,Commercial,42.2709923664,1883,199513819,1000,2015,0,0,2024,9,Moderate,$1.5K-$2.5K,0,No Claim,886.1530695637498,0.0
POL-0000196,Texas,Kimble,3566305.837982453,-11103981.267498268,231220.0,31,Single_Family,32.1564885496,2037,213682609,2500,2016,1,179762,2024,8,Low,$1.5K-$2.5K,1,Has Claim,924.1527938759623,5.0
POL-0000197,New York,Bronx,4990629.147999999,-8222863.471132265,279156.0,49,Multi_Family,98.3460559796,2271,240872084,500,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,862.8583444382352,0.0
POL-0000198,Georgia,Haralson,4001217.925247739,-9485648.245178005,229093.0,67,Single_Family,27.6081424936,2021,228888663,5000,2022,4,142688,2024,2,Low,$1.5K-$2.5K,1,Has Claim,999.1080609184916,5.0
POL-0000199,Nevada,Lincoln,4529853.015337382,-12788009.288332429,270735.0,40,Single_Family,25.9223918575,917,241158543,1000,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,890.7549559532384,0.0
POL-0000200,Texas,Runnels,3741206.039153884,-11129304.809337754,282721.0,37,Commercial,26.4949109415,743,234230790,5000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,828.487413386342,0.0
POL-0000201,Missouri,Johnson,4685114.845075871,-10442477.569929313,223202.0,3,Single_Family,54.9300254453,1881,203821423,500,2022,0,0,2024,2,Moderate,$1.5K-$2.5K,0,No Claim,913.1702359297856,0.0
POL-0000202,Vermont,Bennington,5317475.746530364,-8136686.8335334435,268575.0,47,Single_Family,52.3218829517,3011,215282014,5000,2016,1,17917,2024,8,Moderate,$2.5K-$3.5K,1,Has Claim,801.5713078283534,1.1901029558286285
POL-0000203,Utah,Kane,4478987.748229847,-12455271.924872292,180793.0,12,Single_Family,39.6628498728,1408,150154242,10000,2016,1,4615,2024,8,Low,< $1.5K,1,Has Claim,830.5312816314791,0.6555397727272727
POL-0000204,North Dakota,Emmons,5826105.119590638,-11157356.210371606,534569.0,53,Single_Family,44.2748091603,1459,516695203,5000,2020,0,0,2024,4,Moderate,< $1.5K,0,No Claim,966.5640974317628,0.0
POL-0000205,South Carolina,Saluda,4029638.233782428,-9097787.449070552,404312.0,1,Multi_Family,40.1399491094,500,402607874,1000,2018,1,1940,2024,6,Moderate,< $1.5K,1,Has Claim,995.7851213914007,0.776
POL-0000206,California,Shasta,4977737.010292416,-13585443.971923808,564626.0,71,Commercial,93.3842239186,2993,524279563,5000,2022,1,28622,2024,2,Very High,$2.5K-$3.5K,1,Has Claim,928.5430763018352,1.912596057467424
POL-0000207,Illinois,Will,5078265.904497822,-9793749.883255422,79523.0,36,Commercial,97.2646310433,1808,71870025,5000,2018,3,54224,2024,6,Very High,$1.5K-$2.5K,1,Has Claim,903.7640053820908,5.0
POL-0000208,Tennessee,Tipton,4231689.011988232,-9991654.504717913,795518.0,55,Single_Family,81.0432569975,3134,718137704,2500,2020,1,12665,2024,4,Very High,$2.5K-$3.5K,1,Has Claim,902.7296729929429,0.8082322910019145
POL-0000209,Virginia,Lancaster,4542346.729965628,-8511917.26358799,138814.0,9,Single_Family,32.2837150127,1063,135249962,1000,2023,0,0,2024,1,Low,< $1.5K,0,No Claim,974.3250824844756,0.0
POL-0000210,New Jersey,Atlantic,4791070.291441768,-8313150.10083174,490438.0,27,Single_Family,92.9707379135,3992,462345223,2500,2016,0,0,2024,8,Very High,$3.5K-$5K,0,No Claim,942.7190042370289,0.0
POL-0000211,North Carolina,Madison,4281124.344109124,-9206759.445399595,79134.0,39,Single_Family,27.3536895674,805,68798690,500,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,869.3948239694695,0.0
POL-0000212,Texas,Colorado,3454941.972329679,-10745258.80457348,68615.0,5,Commercial,62.2455470738,1228,60254800,5000,2020,1,33613,2024,4,High,< $1.5K,1,Has Claim,878.1578372076077,5.0
POL-0000213,Michigan,Gratiot,5356676.235700357,-9418177.283844983,210324.0,22,Single_Family,54.1348600509,1563,197649574,2500,2019,0,0,2024,5,Moderate,$1.5K-$2.5K,0,No Claim,939.7385652612161,0.0
POL-0000214,Iowa,Wapello,5016875.265624924,-10286974.370103532,577658.0,59,Single_Family,65.3307888041,2333,502457303,2500,2023,0,0,2024,1,High,$1.5K-$2.5K,0,No Claim,869.8179597616582,0.0
POL-0000215,New Mexico,Otero,3844416.1758127287,-11771139.034733212,531573.0,13,Single_Family,84.7010178117,1912,450839229,5000,2019,1,41291,2024,5,Very High,$1.5K-$2.5K,1,Has Claim,848.1228899887692,4.319142259414226
POL-0000216,Minnesota,Chisago,5701041.959470913,-10342526.164868018,419147.0,33,Single_Family,44.5292620865,2476,391898511,5000,2015,1,8951,2024,9,Moderate,$1.5K-$2.5K,1,Has Claim,934.9906142713654,0.7230210016155089
POL-0000217,Georgia,Bulloch,3815544.969961748,-9099618.696471388,638642.0,62,Single_Family,75.4134860051,3193,602199052,500,2016,0,0,2024,8,High,$2.5K-$3.5K,0,No Claim,942.9368127996593,0.0
POL-0000218,Puerto Rico,Vega Alta,2085525.534581191,-7384622.618095822,238906.0,5,Single_Family,0.0,500,201247952,2500,2016,1,21932,2024,8,,< $1.5K,1,Has Claim,842.3729500305559,5.0
POL-0000219,Nebraska,Hall,4993599.686502974,-10965213.830810487,133399.0,48,Single_Family,74.2366412214,1536,132542381,10000,2019,1,9869,2024,5,High,$1.5K-$2.5K,1,Has Claim,993.5785200788612,1.2850260416666666
POL-0000220,Puerto Rico,Moca,2081836.2740673027,-7467395.883918515,151797.0,31,Single_Family,0.0,500,136075715,5000,2017,0,0,2024,7,,< $1.5K,0,No Claim,896.4321758664532,0.0
POL-0000221,Alaska,Matanuska-Susitna,8938172.694713654,-16649216.612264838,287321.0,73,Single_Family,93.2569974555,3469,266344056,5000,2024,1,85674,2024,0,Very High,$2.5K-$3.5K,1,Has Claim,926.9912606457585,4.939406168924762
POL-0000222,Missouri,Montgomery,4713341.892856712,-10182413.113576183,813272.0,13,Single_Family,38.3269720102,681,762530676,10000,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,937.6084212907858,0.0
POL-0000223,Louisiana,Lafourche,3449712.962621294,-10068285.004174164,126151.0,56,Single_Family,91.3486005089,2352,106255538,500,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,842.2885113871472,0.0
POL-0000224,Puerto Rico,Hormigueros,2053261.0273672943,-7471098.567079146,213295.0,67,Commercial,0.0,500,186486389,500,2023,0,0,2024,1,,< $1.5K,0,No Claim,874.3120513842331,0.0
POL-0000225,Kentucky,Barren,4434343.019833742,-9566091.83729998,157576.0,56,Single_Family,67.9071246819,2458,141784566,10000,2023,1,2045,2024,1,High,$1.5K-$2.5K,1,Has Claim,899.7852845611006,0.16639544344995932
POL-0000226,Texas,Fort Bend,3442986.854740985,-10661177.35136689,148227.0,14,Single_Family,97.4554707379,2306,121506182,10000,2023,0,0,2024,1,Very High,$1.5K-$2.5K,0,No Claim,819.7304269802397,0.0
